"id","title","first","last","url","n1","n2","n3","n4","n5"
"042275","狸と同棲する人妻","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42275_16443.html",56,55,52,40,31
"042276","狸と俳人","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42276_16444.html",54,51,49,40,32
"001633","断橋奇聞","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1633_17216.html",60,52,51,42,31
"001655","竹青","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1655_11958.html",63,61,58,48,39
"004943","偸桃","田中","貢太郎","http://www.aozora.gr.jp/cards/001051/files/4943_27902.html",63,59,57,46,37
"042328","長者","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42328_49001.html",52,48,45,36,28
"048002","提灯","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/48002_35952.html",0,0,0,0,0
"042343","提灯","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42343_50574.html",61,57,56,46,31
"001643","陳宝祠","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1643_11959.html",55,50,48,39,28
"045595","築地の川獺","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45595_41077.html",54,52,51,46,38
"052256","机の抽斗","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52256_47944.html",65,56,53,40,35
"052254","鼓の音","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52254_47945.html",53,48,47,40,31
"052279","海嘯のあと","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52279_47946.html",53,51,43,33,24
"004936","田七郎","田中","貢太郎","http://www.aozora.gr.jp/cards/001051/files/4936_27903.html",61,55,52,42,32
"045534","天井裏の妖婆","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45534_41078.html",58,52,50,38,30
"045535","天井からぶらさがる足","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45535_41079.html",61,59,58,47,30
"045557","天長節の式場","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45557_41080.html",70,65,62,49,35
"001661","竇氏","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1661_11963.html",59,54,52,43,34
"001647","瞳人語","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1647_16638.html",57,53,52,44,36
"045600","通魔","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45600_41081.html",44,36,33,29,22
"001619","賭博の負債","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1619_16892.html",60,58,55,45,37
"042341","とんだ屋の客","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42341_48375.html",51,47,46,41,29
"045536","隧道内の怪火","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45536_41082.html",66,63,53,37,27
"045597","長崎の電話","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45597_41083.html",57,56,55,47,37
"042277","南北の東海道四谷怪談","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42277_16633.html",55,50,48,36,28
"045558","遁げて往く人魂","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45558_41084.html",49,47,47,42,37
"045604","二通の書翰","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45604_41085.html",60,58,57,50,35
"042339","「日本怪談全集」序","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42339_48377.html",52,49,45,39,33
"004288","日本天変地異記","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4288_12095.html",60,55,53,45,33
"042278","女仙","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42278_16445.html",51,47,45,33,28
"001612","庭の怪","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1612_47321.html",63,58,56,45,36
"045559","偶人物語","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45559_41086.html",53,52,46,35,28
"042329","人蔘の精","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42329_49002.html",63,59,57,46,34
"042279","沼田の蚊帳","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42279_16446.html",48,45,42,31,28
"000823","猫の踊","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/823.html",62,56,54,39,28
"004475","蠅供養","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4475_11825.html",58,56,50,43,33
"001613","八人みさきの話","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1613.html",61,56,54,44,32
"004476","這って来る紐","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4476_11826.html",68,60,57,44,35
"003672","花の咲く比","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/3672_11827.html",59,54,51,41,31
"045560","母親に憑る霊","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45560_41087.html",66,60,59,47,34
"045537","母の変死","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45537_41088.html",59,57,55,48,35
"052269","飛行機に乗る怪しい紳士","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52269_47762.html",56,50,48,34,26
"001625","美女を盗む鬼神","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1625_13107.html",60,57,56,40,30
"052270","一握の髪の毛","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52270_47763.html",51,47,45,38,31
"052258","人のいない飛行機","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52258_47764.html",51,45,42,31,24
"045561","平山婆","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45561_41089.html",57,57,57,46,33
"001610","貧乏神物語","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1610.html",49,45,44,35,25
"001637","富貴発跡司志","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1637_16893.html",55,50,49,37,28
"052257","藤の瓔珞","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52257_47300.html",56,54,52,43,34
"001623","豕","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1623_16894.html",62,60,58,48,40
"003673","不動像の行方","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/3673_11950.html",56,52,50,40,29
"042280","風呂供養の話","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42280_16627.html",53,49,47,35,26
"052273","文妖伝","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52273_47301.html",56,54,52,43,33
"001624","碧玉の環飾","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1624_16895.html",58,53,51,34,26
"045562","室の中を歩く石","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45562_41090.html",73,63,58,51,37
"004286","変災序記","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4286_12096.html",66,61,56,48,35
"004937","翩翩","田中","貢太郎","http://www.aozora.gr.jp/cards/001051/files/4937_27904.html",63,58,56,48,37
"004474","忘恩","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4474_11828.html",63,58,54,38,27
"004940","封三娘","田中","貢太郎","http://www.aozora.gr.jp/cards/001051/files/4940_27905.html",69,65,64,57,41
"045564","帽子のない水兵","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45564_41091.html",60,58,57,42,31
"004477","放生津物語","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4477_11829.html",58,51,49,39,29
"000821","宝蔵の短刀","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/821.html",60,55,49,42,32
"001616","北斗と南斗星","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1616_13109.html",61,56,55,41,32
"001636","牡丹灯記","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1636_13110.html",57,53,51,40,31
"052265","牡丹灯籠　牡丹灯記","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52265_47765.html",50,47,46,36,28
"042281","法華僧の怪異","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42281_16632.html",58,54,52,40,29
"045563","堀切橋の怪異","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45563_41092.html",56,51,47,37,28
"042330","魔王物語","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42330_49003.html",57,53,51,41,31
"045609","真紅な帆の帆前船","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45609_41093.html",53,49,47,35,27
"045538","魔の電柱","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45538_41094.html",62,52,49,42,35
"052267","港の妖婦","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52267_47748.html",55,53,52,44,34
"004948","狢","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4948_16447.html",47,46,44,32,24
"045571","娘の生霊","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45571_41095.html",64,57,50,42,29
"000822","村の怪談","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/822.html",55,49,47,37,30
"052266","萌黄色の茎","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52266_47939.html",59,52,51,44,33
"004480","餅を喫う","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4480_11830.html",65,60,57,46,36
"045539","疫病神","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45539_41096.html",60,52,50,34,25
"042282","火傷した神様","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42282_16625.html",57,55,53,41,28
"045540","屋根の上の黒猫","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45540_41097.html",64,62,62,51,39
"033199","山姑の怪","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/33199_11831.html",59,57,53,44,33
"045625","山寺の怪","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45625_41474.html",50,46,40,32,25
"004482","山の怪","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4482_11832.html",60,55,53,41,30
"042283","幽霊の衣裳","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/42283_16448.html",49,45,44,32,25
"000824","幽霊の自筆","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/824.html",63,57,53,41,33
"004947","雪女","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4947_16626.html",61,58,57,46,37
"052264","雪の夜の怪","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52264_47752.html",52,51,50,42,32
"052268","指環","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52268_47947.html",54,52,50,43,30
"052290","妖影","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52290_47749.html",60,58,56,47,36
"003676","妖怪記","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/3676_11953.html",59,52,48,40,31
"045541","妖女の舞踏する踏切","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45541_41098.html",66,64,60,45,39
"045542","妖蛸","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45542_41099.html",52,46,42,34,25
"045543","寄席の没落","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45543_41100.html",53,49,46,35,26
"004485","四谷怪談","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4485_11833.html",59,56,55,45,36
"052263","頼朝の最後","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/52263_47753.html",50,46,44,35,28
"001632","雷峯塔物語","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1632_11966.html",57,54,52,43,31
"001650","陸判","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1650_16639.html",57,53,52,40,31
"045565","掠奪した短刀","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45565_41101.html",50,50,49,37,26
"004923","涼亭","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4923_30107.html",62,54,52,42,31
"001660","劉海石","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1660_13203.html",69,65,64,53,35
"001631","柳毅伝","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1631_16896.html",62,59,57,47,35
"045616","料理番と婢の姿","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45616_41102.html",57,53,48,43,33
"001641","緑衣人伝","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1641_16897.html",63,59,58,46,36
"001635","令狐生冥夢録","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1635_17214.html",56,52,50,33,26
"004941","蓮花公主","田中","貢太郎","http://www.aozora.gr.jp/cards/001051/files/4941_27906.html",57,52,51,40,29
"001652","蓮香","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1652_13201.html",59,52,52,44,35
"004932","連城","田中","貢太郎","http://www.aozora.gr.jp/cards/001051/files/4932_27907.html",61,55,54,43,32
"045566","レンズに現われた女の姿","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/45566_41103.html",55,53,49,39,31
"001621","老犬の怪","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1621_16903.html",65,59,58,45,39
"001622","老狐の怪","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/1622_16899.html",64,59,59,44,34
"004946","轆轤首","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/4946_16631.html",49,46,44,32,22
"003678","鷲","田中","貢太郎","http://www.aozora.gr.jp/cards/000154/files/3678_11952.html",56,52,50,39,30
"002196","或る精神異常者","田中","早苗","http://www.aozora.gr.jp/cards/000326/files/2196_21033.html",54,50,48,32,21
"046670","麻酔剤","田中","早苗","http://www.aozora.gr.jp/cards/000326/files/46670_29078.html",54,50,48,36,26
"004958","公益に有害の鉱業を停止せざるの儀に付質問書","田中","正造","http://www.aozora.gr.jp/cards/000649/files/4958_10239.html",58,51,48,34,27
"004889","直訴状","田中","正造","http://www.aozora.gr.jp/cards/000649/files/4889_10240.html",43,31,30,17,13
"004891","土地兼併の罪悪","田中","正造","http://www.aozora.gr.jp/cards/000649/files/4891_10241.html",60,53,51,41,34
"004890","非常歎願書","田中","正造","http://www.aozora.gr.jp/cards/000649/files/4890_10242.html",53,44,41,28,24
"004892","亡国に至るを知らざれば之即ち亡国の儀に付質問","田中","正造","http://www.aozora.gr.jp/cards/000649/files/4892_10243.html",51,47,46,34,29
"000669","オリンポスの果実","田中","英光","http://www.aozora.gr.jp/cards/000126/files/669_43608.html",48,43,41,31,23
"000729","さようなら","田中","英光","http://www.aozora.gr.jp/cards/000126/files/729_43614.html",57,49,46,31,21
"001663","野狐","田中","英光","http://www.aozora.gr.jp/cards/000126/files/1663_21034.html",61,56,54,41,31
"053937","抒情小曲集","田辺","孝次","http://www.aozora.gr.jp/cards/001610/files/53937_50172.html",53,50,49,34,21
"050326","雪女","田部","隆次","http://www.aozora.gr.jp/cards/000258/files/50326_35772.html",70,69,67,50,35
"050327","ろくろ首","田部","隆次","http://www.aozora.gr.jp/cards/000258/files/50327_35773.html",63,58,55,40,28
"001805","安重根","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/1805_12060.html",61,52,49,40,27
"004365","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4365_8008.html",55,49,46,34,26
"004366","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4366_8010.html",57,51,48,36,27
"004367","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4367_8012.html",54,48,45,34,26
"004368","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4368_8014.html",56,50,47,35,26
"004369","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4369_8016.html",56,50,47,34,25
"004370","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4370_8018.html",54,49,46,35,27
"004371","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4371_8020.html",53,47,45,31,24
"004372","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4372_8022.html",54,48,45,33,24
"004373","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4373_8024.html",58,52,49,36,27
"004374","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4374_8026.html",65,58,55,40,29
"004375","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4375_8028.html",62,56,53,39,28
"004363","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4363_8029.html",57,51,48,35,26
"004364","踊る地平線","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4364_8030.html",63,61,59,45,31
"004867","字で書いた漫画","谷","譲次","http://www.aozora.gr.jp/cards/000272/files/4867_29560.html",58,50,47,36,27
"056875","蘆刈","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56875_58210.html",41,37,35,29,22
"056846","鍵","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56846_58899.html",61,56,54,42,27
"056943","覚海上人天狗になる事","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56943_58251.html",45,38,36,23,18
"056944","紀伊国狐憑漆掻語","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56944_58252.html",59,56,54,44,33
"056945","聞書抄","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56945_58757.html",47,42,40,30,21
"056693","恐怖","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56693_58830.html",60,54,51,37,29
"056698","細雪","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56698_59488.html",59,55,53,42,30
"056946","三人法師","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56946_58831.html",56,52,50,39,27
"056641","刺青","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56641_59496.html",52,47,44,34,24
"056866","春琴抄","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56866_58169.html",49,44,42,30,22
"056847","少将滋幹の母","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56847_58242.html",49,44,42,32,23
"056643","少年","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56643_58931.html",56,51,47,37,28
"049637","大切な雰囲気","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/49637_58213.html",59,51,50,36,26
"056644","幇間","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56644_58930.html",56,49,47,34,26
"056868","盲目物語","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56868_58745.html",31,28,27,23,16
"056867","吉野葛","谷崎","潤一郎","http://www.aozora.gr.jp/cards/001383/files/56867_58205.html",51,47,44,33,25
"048234","赤い壺","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48234_31551.html",68,55,53,39,28
"048235","赤い壺（三）","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48235_31552.html",68,58,55,38,28
"048236","赤い壺（二）","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48236_31553.html",67,58,58,31,24
"050413","一草庵日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/50413_40526.html",54,48,45,36,26
"000750","英語対訳版草木塔抄他／Fire on the Mountain","種田","山頭火","http://www.lcv.ne.jp/~ibs52086/fire/",0,0,0,0,0
"048237","片隅の幸福","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48237_31554.html",55,45,44,29,19
"044913","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/44913_30581.html",55,49,47,37,28
"045386","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/45386_30582.html",57,51,49,40,29
"045387","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/45387_30583.html",55,50,47,38,28
"045389","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/45389_30584.html",53,48,46,37,27
"048231","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48231_34233.html",54,49,47,39,29
"048232","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48232_34234.html",52,47,45,37,26
"048251","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48251_34235.html",51,46,44,36,26
"048252","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48252_34237.html",51,47,45,36,26
"048289","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48289_34238.html",52,48,46,36,26
"048290","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48290_34239.html",53,47,45,38,28
"048291","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48291_34240.html",53,48,46,37,28
"048292","行乞記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48292_34241.html",53,48,46,37,27
"048238","草と虫とそして","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48238_31555.html",58,52,49,40,27
"048239","鎖ペンを握って","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48239_31556.html",68,60,58,47,36
"048240","砕けた瓦","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48240_31557.html",67,63,57,39,28
"047356","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/47356_34230.html",51,47,45,36,27
"047570","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/47570_34231.html",55,50,48,39,29
"048131","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48131_34232.html",53,48,46,37,27
"048253","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48253_34236.html",50,46,44,36,26
"048313","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48313_34242.html",52,47,45,36,26
"048368","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48368_35642.html",53,48,46,37,26
"048509","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48509_35643.html",52,47,45,36,26
"049148","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49148_36738.html",53,47,45,37,26
"049258","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49258_36739.html",56,50,47,38,27
"049266","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49266_37001.html",58,51,49,39,28
"049605","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49605_37002.html",57,50,48,39,27
"049621","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49621_37003.html",57,50,48,37,26
"049780","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49780_39091.html",55,49,48,38,28
"049782","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49782_39466.html",54,49,46,38,27
"049783","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49783_39467.html",56,51,48,41,29
"050201","其中日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/50201_39689.html",56,49,46,39,27
"048241","最近の感想","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48241_31558.html",67,55,51,32,24
"048243","雑記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48243_31559.html",53,50,48,39,30
"048244","雑信（一）","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48244_31560.html",59,53,50,39,28
"048245","雑信（二）","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48245_31561.html",66,58,55,39,28
"048242","三八九雑記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48242_31562.html",58,52,50,40,28
"044914","四国遍路日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/44914_18742.html",55,50,48,38,28
"048248","述懐","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48248_31563.html",69,61,57,44,32
"048246","白い花","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48246_31564.html",55,49,47,38,28
"048247","白い路","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48247_31565.html",67,58,55,40,28
"000749","草木塔","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/749_34457.html",52,47,42,31,22
"048249","草木塔","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48249_31566.html",56,51,48,37,25
"049191","旅日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49191_36141.html",55,50,48,39,27
"049781","旅日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49781_39092.html",55,49,47,37,27
"049784","旅日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49784_39690.html",50,46,44,36,26
"048250","漬物の味〔扉の言葉〕","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48250_31567.html",48,43,40,36,24
"048254","鉄鉢と魚籃と","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48254_31568.html",58,52,49,40,31
"049683","道中記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/49683_39093.html",55,50,48,38,27
"048255","独慎〔扉の言葉〕","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48255_31569.html",67,60,59,51,41
"048256","寝床〔扉の言葉〕","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48256_31570.html",52,49,48,39,28
"048257","俳句に於ける象徴的表現","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48257_31571.html",69,53,49,25,19
"048233","『鉢の子』から『其中庵』まで","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48233_31572.html",59,54,52,41,31
"048258","故郷〔扉の言葉〕","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48258_31573.html",55,50,49,31,27
"048259","遍路の正月","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48259_31574.html",51,48,46,34,25
"048260","歩々到着","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48260_31575.html",62,52,51,45,40
"050202","松山日記","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/50202_39691.html",54,50,47,39,28
"048261","水〔扉の言葉〕","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48261_31576.html",58,55,53,46,34
"048262","道〔扉の言葉〕","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48262_31577.html",72,63,61,51,43
"048263","物を大切にする心","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48263_31578.html",60,53,52,40,28
"048264","夜長ノート","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48264_31579.html",61,56,51,30,21
"048265","私の生活","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48265_31580.html",68,65,61,48,37
"048266","私の生活（二）","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48266_31581.html",64,58,55,47,37
"048267","私を語る","種田","山頭火","http://www.aozora.gr.jp/cards/000146/files/48267_31582.html",61,51,50,37,29
"004355","石ころ路","田畑","修一郎","http://www.aozora.gr.jp/cards/000273/files/4355_10281.html",59,54,52,43,30
"003510","医師高間房一氏","田畑","修一郎","http://www.aozora.gr.jp/cards/000273/files/3510_18421.html",51,47,45,34,25
"046408","出雲鉄と安来節","田畑","修一郎","http://www.aozora.gr.jp/cards/000273/files/46408_27853.html",51,46,42,26,19
"001666","栄螺","田畑","修一郎","http://www.aozora.gr.jp/cards/000273/files/1666_18839.html",0,0,0,0,0
"004645","鳥羽家の子供","田畑","修一郎","http://www.aozora.gr.jp/cards/000273/files/4645_19216.html",52,47,45,34,26
"042344","南方","田畑","修一郎","http://www.aozora.gr.jp/cards/000273/files/42344_15758.html",58,53,52,43,27
"046463","盆踊り","田畑","修一郎","http://www.aozora.gr.jp/cards/000273/files/46463_24001.html",55,52,50,40,31
"050917","世界漫遊","ダビット","ヤーコプ・ユリウス","http://www.aozora.gr.jp/cards/001195/files/50917_40226.html",58,53,51,38,30
"046156","幕末維新懐古談","田村","松魚","http://www.aozora.gr.jp/cards/001226/files/46156_24262.html",65,62,61,47,41
